osd_id,sample_name,organism,condition,ecotype,genotype,tissue,hardware,light_regime,harvest_age_days,zt_known,zt_hours,study_title,assay_technology,platform,study_type
OSD-480,645cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,763pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-522,20220218_SOL-MIX2_Frac1,Arabidopsis thaliana,flight,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX2_Frac2,Arabidopsis thaliana,flight,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX2_Frac3,Arabidopsis thaliana,flight,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX2_Frac4,Arabidopsis thaliana,ground_control,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX2_Frac5,Arabidopsis thaliana,ground_control,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX2_Frac6,Arabidopsis thaliana,ground_control,Col-0,,shoot,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac1,Arabidopsis thaliana,flight,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac2,Arabidopsis thaliana,flight,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac3,Arabidopsis thaliana,flight,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac4,Arabidopsis thaliana,ground_control,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac5,Arabidopsis thaliana,ground_control,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_SOL-MIX1_Frac6,Arabidopsis thaliana,ground_control,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_MEM-MIX3_Frac1,Arabidopsis thaliana,flight,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
OSD-522,20220218_MEM-MIX3_Frac2,Arabidopsis thaliana,flight,Col-0,,root,,LD_4:2,13.0,False,,Integrative Transcriptomics and Proteomics Profiling of Arabidopsis thaliana Elucidates Novel Mechanisms Underlying Spaceflight Adaptation,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-LED,
